length
38
29
31
54
25
26
27
53
53
53
27
50
28
30
54
54
31
29
25
37
25
54
30
24
53
25
29
27
36
33
35
31
28
53
27
54
56
26
23
26
37
24
55
25
27
53
54
54
53
52
34
55
33
52
55
55
36
37
26
30
34
34
36
51
34
30
27
36
52
36
25
53
49
34
54
52
49
26
51
53
28
28
27
27
32
55
51
34
26
33
26
53
54
29
36
53
34
27
26
30
36
36
35
26
28
25
27
35
27
27
30
52
28
37
31
29
30
33
54
35
31
36
54
26
29
27
37
27
26
34
31
21
28
37
51
38
26
26
28
55
36
38
27
27
54
35
49
26
29
28
27
35
52
36
26
53
27
28
29
34
38
55
37
52
56
33
27
27
37
27
35
34
26
53
49
28
36
28
35
26
28
36
27
27
55
26
52
27
26
25
57
36
50
37
29
52
24
28
30
28
30
32
37
36
54
23
36
52
34
53
30
31
28
27
38
54
37
34
28
52
28
27
27
26
53
29
54
26
28
24
55
36
35
34
36
33
28
50
29
31
33
28
36
52
53
34
30
27
53
35
29
52
26
37
28
26
30
26
26
25
28
27
28
49
36
27
38
28
51
52
37
29
54
26
36
53
29
27
35
30
26
56
29
27
33
27
26
27
29
29
30
26
26
36
26
28
26
50
51
26
34
29
36
29
27
52
36
33
53
36
55
52
29
50
36
53
35
27
37
24
36
54
26
35
53
30
56
28
27
26
29
57
26
35
31
30
30
28
53
28
37
25
30
29
37
27
51
55
37
36
28
50
34
53
29
34
53
54
50
27
53
26
28
51
33
27
34
37
26
28
25
25
26
27
27
36
30
27
28
52
29
53
29
26
27
28
28
29
35
51
34
29
53
27
29
30
52
29
29
28
33
27
27
29
27
36
27
35
31
34
30
27
52
38
49
26
29
32
27
28
29
50
29
24
53
25
34
33
39
56
51
27
28
31
27
25
37
52
55
29
29
28
53
52
26
37
25
53
32
52
27
24
37
49
35
55
27
36
27
26
54
35
26
25
27
34
26
36
24
54
49
35
53
51
51
24
36
29
28
26
27
35
51
55
51
51
53
27
26
28
29
28
53
27
54
27
51
25
25
36
26
26
26
24
26
34
36
53
24
35
37
27
26
29
37
50
35
55
27
36
53
52
26
57
54
26
26
35
24
33
49
25
35
26
29
35
53
54
30
35
49
28
30
34
38
29
27
37
29
23
27
28
27
28
33
34
27
36
54
37
53
52
35
26
33
54
30
38
55
26
29
30
37
26
53
38
29
27
26
25
28
35
26
26
29
33
29
51
24
55
28
34
36
28
27
37
25
29
25
25
56
34
52
49
51
27
29
54
35
55
50
26
35
55
53
35
30
34
27
28
27
35
54
38
25
27
25
31
32
26
34
54
50
26
28
56
24
26
25
34
24
29
27
28
34
27
27
37
49
37
36
52
32
37
52
27
28
38
37
30
38
31
26
26
24
30
28
27
26
53
30
28
28
49
25
26
53
25
29
51
51
53
29
33
32
30
54
49
27
30
36
54
29
29
27
37
35
24
29
34
53
35
34
51
53
25
27
34
27
55
30
27
35
58
54
27
54
26
25
35
28
25
29
26
29
33
26
54
27
34
28
29
53
27
37
52
30
48
25
38
26
37
26
29
27
26
26
32
35
35
52
37
53
55
27
28
30
36
52
29
29
29
30
53
31
52
52
30
52
35
29
30
35
30
54
25
29
28
50
27
52
27
52
25
26
54
25
25
26
28
28
37
33
36
35
49
54
31
37
29
28
27
34
27
52
52
28
23
35
53
26
52
54
29
27
29
26
52
53
38
50
28
25
28
29
35
54
25
25
26
27
48
29
54
26
37
52
34
30
52
57
28
55
24
27
53
52
55
27
54
53
26
50
54
37
26
26
54
53
26
26
54
53
50
50
29
26
35
37
27
35
26
47
28
29
53
28
54
28
27
33
50
29
49
52
24
25
51
26
49
34
26
28
29
55
27
51
31
51
27
36
26
29
35
29
51
36
25
26
27
33
27
27
25
27
55
27
30
36
29
49
31
34
35
28
38
34
28
27
29
26
33
25
52
47
51
37
38
35
36
29
28
23
27
34
23
24
38
39
26
54
38
29
53
29
52
28
29
33
36
52
26
51
37
26
35
27
54
29
27
35
38
23
55
54
36
30
52
53
24
52
24
27
54
33
27
27
27
28
27
29
29
49
54
26
37
27
27
55
52
24
26
51
26
26
35
29
35
29
26
26
54
28
32
29
53
48
23
33
49
50
39
28
29
37
36
30
37
29
51
36
32
28
28
26
48
34
50
35
28
53
48
51
24
34
27
35
36
25
52
31
28
27
27
27
53
36
53
27
28
28
54
26
37
25
26
49
25
26
29
28
29
53
53
53
25
55
29
52
53
28
26
53
